t,x_cin,v_cin,x_pot,v_pot,E_cin_total,E_pot_total
0.3662,0.0704,-8,0.677308,8.06751,32,32.5424
0.3663,0.0696,-8,0.678115,8.06712,32,32.5392
0.3664,0.0688,-8,0.678921,8.06674,32,32.5361
0.3665,0.068,-8,0.679728,8.06635,32,32.533
0.3666,0.0672,-8,0.680535,8.06597,32,32.53
0.3667,0.0664,-8,0.681341,8.06559,32,32.5269
0.3668,0.0656,-8,0.682148,8.06522,32,32.5239
0.3669,0.0648,-8,0.682954,8.06484,32,32.5208
0.367,0.064,-8,0.683761,8.06447,32,32.5178
0.3671,0.0632,-8,0.684567,8.0641,32,32.5148
0.3672,0.0624,-8,0.685374,8.06373,32,32.5118
0.3673,0.0616,-8,0.68618,8.06336,32,32.5089
0.3674,0.0608,-8,0.686986,8.06299,32,32.5059
0.3675,0.06,-8,0.687793,8.06263,32,32.503
0.3676,0.0592,-8,0.688599,8.06227,32,32.5001
0.3677,0.0584,-8,0.689405,8.06191,32,32.4972
0.3678,0.0576,-8,0.690211,8.06155,32,32.4943
0.3679,0.0568,-8,0.691017,8.06119,32,32.4914
0.368,0.056,-8,0.691823,8.06084,32,32.4886
0.3681,0.0552,-8,0.69263,8.06049,32,32.4857
0.3682,0.0544,-8,0.693436,8.06013,32,32.4829
0.3683,0.0536,-8,0.694242,8.05979,32,32.4801
0.3684,0.0528,-8,0.695048,8.05944,32,32.4773
0.3685,0.052,-8,0.695853,8.05909,32,32.4745
0.3686,0.0512,-8,0.696659,8.05875,32,32.4717
0.3687,0.0504,-8,0.697465,8.05841,32,32.469
0.3688,0.0496,-8,0.698271,8.05807,32,32.4662
0.3689,0.0488,-8,0.699077,8.05773,32,32.4635
0.369,0.048,-8,0.699883,8.0574,32,32.4608
0.3691,0.0472,-8,0.700688,8.05706,32,32.4581
0.3692,0.0464,-8,0.701494,8.05673,32,32.4555
0.3693,0.0456,-8,0.7023,8.0564,32,32.4528
0.3694,0.0448,-8,0.703105,8.05607,32,32.4502
0.3695,0.044,-8,0.703911,8.05575,32,32.4475
0.3696,0.0432,-8,0.704716,8.05542,32,32.4449
0.3697,0.0424,-8,0.705522,8.0551,32,32.4423
0.3698,0.0416,-8,0.706327,8.05478,32,32.4397
0.3699,0.0408,-8,0.707133,8.05446,32,32.4372
0.37,0.04,-8,0.707938,8.05414,32,32.4346
0.3701,0.0392,-8,0.708744,8.05383,32,32.4321
0.3702,0.0384,-8,0.709549,8.05351,32,32.4295
0.3703,0.0376,-8,0.710354,8.0532,32,32.427
0.3704,0.0368,-8,0.71116,8.05289,32,32.4245
0.3705,0.036,-8,0.711965,8.05258,32,32.4221
0.3706,0.0352,-8,0.71277,8.05228,32,32.4196
0.3707,0.0344,-8,0.713575,8.05197,32,32.4171
0.3708,0.0336,-8,0.714381,8.05167,32,32.4147
0.3709,0.0328,-8,0.715186,8.05137,32,32.4123
0.371,0.032,-8,0.715991,8.05107,32,32.4099
0.3711,0.0312,-8,0.716796,8.05077,32,32.4075
0.3712,0.0304,-8,0.717601,8.05047,32,32.4051
0.3713,0.0296,-8,0.718406,8.05018,32,32.4027
0.3714,0.0288,-8,0.719211,8.04989,32,32.4003
0.3715,0.028,-8,0.720016,8.0496,32,32.398
0.3716,0.0272,-8,0.720821,8.04931,32,32.3957
0.3717,0.0264,-8,0.721626,8.04902,32,32.3934
0.3718,0.0256,-8,0.722431,8.04874,32,32.3911
0.3719,0.0248,-8,0.723236,8.04845,32,32.3888
0.372,0.024,-8,0.724041,8.04817,32,32.3865
0.3721,0.0232,-8,0.724845,8.04789,32,32.3843
0.3722,0.0224,-8,0.72565,8.04761,32,32.382
0.3723,0.0216,-8,0.726455,8.04733,32,32.3798
0.3724,0.0208,-8,0.72726,8.04706,32,32.3776
0.3725,0.02,-8,0.728064,8.04678,32,32.3753
0.3726,0.0192,-8,0.728869,8.04651,32,32.3732
0.3727,0.0184,-8,0.729674,8.04624,32,32.371
0.3728,0.0176,-8,0.730478,8.04597,32,32.3688
0.3729,0.0168,-8,0.731283,8.0457,32,32.3667
0.373,0.016,-8,0.732087,8.04544,32,32.3645
0.3731,0.0152,-8,0.732892,8.04517,32,32.3624
0.3732,0.0144,-8,0.733696,8.04491,32,32.3603
0.3733,0.0136,-8,0.734501,8.04465,32,32.3582
0.3734,0.0128,-8,0.735305,8.04439,32,32.3561
0.3735,0.012,-8,0.73611,8.04413,32,32.354
0.3736,0.0112,-8,0.736914,8.04387,32,32.3519
0.3737,0.0104,-8,0.737718,8.04362,32,32.3499
0.3738,0.0096,-8,0.738523,8.04336,32,32.3479
0.3739,0.0088,-8,0.739327,8.04311,32,32.3458
0.374,0.008,-8,0.740131,8.04286,32,32.3438
0.3741,0.0072,-8,0.740936,8.04261,32,32.3418
0.3742,0.0064,-8,0.74174,8.04237,32,32.3398
0.3743,0.0056,-8,0.742544,8.04212,32,32.3378
0.3744,0.0048,-8,0.743348,8.04188,32,32.3359
0.3745,0.004,-8,0.744153,8.04163,32,32.3339
0.3746,0.0032,-8,0.744957,8.04139,32,32.332
0.3747,0.0024,-8,0.745761,8.04115,32,32.3301
0.3748,0.0016,-8,0.746565,8.04091,32,32.3281
0.3749,0.0008,-8,0.747369,8.04068,32,32.3262
0.375,1.9987e-13,-8,0.748173,8.04044,32,32.3243
0.3751,0.0008,8,0.748977,8.04021,32,32.3225
0.3752,0.0016,8,0.749781,8.03997,32,32.3206
0.3753,0.0024,8,0.750585,8.03974,32,32.3187
0.3754,0.0032,8,0.751389,8.03951,32,32.3169
0.3755,0.004,8,0.752193,8.03928,32,32.315
0.3756,0.0048,8,0.752997,8.03906,32,32.3132
0.3757,0.0056,8,0.753801,8.03883,32,32.3114
0.3758,0.0064,8,0.754605,8.03861,32,32.3096
0.3759,0.0072,8,0.755409,8.03838,32,32.3078
0.376,0.008,8,0.756212,8.03816,32,32.306
0.3761,0.0088,8,0.757016,8.03794,32,32.3043
0.3762,0.0096,8,0.75782,8.03772,32,32.3025
0.3763,0.0104,8,0.758624,8.03751,32,32.3008
0.3764,0.0112,8,0.759427,8.03729,32,32.299
0.3765,0.012,8,0.760231,8.03708,32,32.2973
0.3766,0.0128,8,0.761035,8.03686,32,32.2956
0.3767,0.0136,8,0.761839,8.03665,32,32.2939
0.3768,0.0144,8,0.762642,8.03644,32,32.2922
0.3769,0.0152,8,0.763446,8.03623,32,32.2905
0.377,0.016,8,0.764249,8.03602,32,32.2888
0.3771,0.0168,8,0.765053,8.03581,32,32.2872
0.3772,0.0176,8,0.765857,8.03561,32,32.2855
0.3773,0.0184,8,0.76666,8.0354,32,32.2839
0.3774,0.0192,8,0.767464,8.0352,32,32.2822
0.3775,0.02,8,0.768267,8.035,32,32.2806
0.3776,0.0208,8,0.769071,8.0348,32,32.279
0.3777,0.0216,8,0.769874,8.0346,32,32.2774
0.3778,0.0224,8,0.770678,8.0344,32,32.2758
0.3779,0.0232,8,0.771481,8.0342,32,32.2742
0.378,0.024,8,0.772284,8.03401,32,32.2726
0.3781,0.0248,8,0.773088,8.03381,32,32.2711
0.3782,0.0256,8,0.773891,8.03362,32,32.2695
0.3783,0.0264,8,0.774695,8.03343,32,32.268
0.3784,0.0272,8,0.775498,8.03324,32,32.2664
0.3785,0.028,8,0.776301,8.03305,32,32.2649
0.3786,0.0288,8,0.777104,8.03286,32,32.2634
0.3787,0.0296,8,0.777908,8.03267,32,32.2619
0.3788,0.0304,8,0.778711,8.03248,32,32.2604
0.3789,0.0312,8,0.779514,8.0323,32,32.2589
0.379,0.032,8,0.780317,8.03212,32,32.2574
0.3791,0.0328,8,0.781121,8.03193,32,32.256
0.3792,0.0336,8,0.781924,8.03175,32,32.2545
0.3793,0.0344,8,0.782727,8.03157,32,32.2531
0.3794,0.0352,8,0.78353,8.03139,32,32.2516
0.3795,0.036,8,0.784333,8.03121,32,32.2502
0.3796,0.0368,8,0.785136,8.03103,32,32.2488
0.3797,0.0376,8,0.78594,8.03086,32,32.2473
0.3798,0.0384,8,0.786743,8.03068,32,32.2459
0.3799,0.0392,8,0.787546,8.03051,32,32.2445
0.38,0.04,8,0.788349,8.03034,32,32.2432
0.3801,0.0408,8,0.789152,8.03017,32,32.2418
0.3802,0.0416,8,0.789955,8.02999,32,32.2404
0.3803,0.0424,8,0.790758,8.02982,32,32.239
0.3804,0.0432,8,0.791561,8.02966,32,32.2377
0.3805,0.044,8,0.792364,8.02949,32,32.2363
0.3806,0.0448,8,0.793167,8.02932,32,32.235
0.3807,0.0456,8,0.79397,8.02916,32,32.2337
0.3808,0.0464,8,0.794772,8.02899,32,32.2324
0.3809,0.0472,8,0.795575,8.02883,32,32.231
0.381,0.048,8,0.796378,8.02867,32,32.2297
0.3811,0.0488,8,0.797181,8.0285,32,32.2284
0.3812,0.0496,8,0.797984,8.02834,32,32.2272
0.3813,0.0504,8,0.798787,8.02818,32,32.2259
0.3814,0.0512,8,0.79959,8.02803,32,32.2246
0.3815,0.052,8,0.800392,8.02787,32,32.2233
0.3816,0.0528,8,0.801195,8.02771,32,32.2221
0.3817,0.0536,8,0.801998,8.02756,32,32.2208
0.3818,0.0544,8,0.802801,8.0274,32,32.2196
0.3819,0.0552,8,0.803603,8.02725,32,32.2184
0.382,0.056,8,0.804406,8.0271,32,32.2171
0.3821,0.0568,8,0.805209,8.02694,32,32.2159
0.3822,0.0576,8,0.806011,8.02679,32,32.2147
0.3823,0.0584,8,0.806814,8.02664,32,32.2135
0.3824,0.0592,8,0.807617,8.02649,32,32.2123
0.3825,0.06,8,0.808419,8.02635,32,32.2111
0.3826,0.0608,8,0.809222,8.0262,32,32.2099
0.3827,0.0616,8,0.810025,8.02605,32,32.2088
0.3828,0.0624,8,0.810827,8.02591,32,32.2076
0.3829,0.0632,8,0.81163,8.02576,32,32.2064
0.383,0.064,8,0.812432,8.02562,32,32.2053
0.3831,0.0648,8,0.813235,8.02548,32,32.2041
0.3832,0.0656,8,0.814038,8.02533,32,32.203
0.3833,0.0664,8,0.81484,8.02519,32,32.2019
0.3834,0.0672,8,0.815643,8.02505,32,32.2007
0.3835,0.068,8,0.816445,8.02491,32,32.1996
0.3836,0.0688,8,0.817248,8.02478,32,32.1985
0.3837,0.0696,8,0.81805,8.02464,32,32.1974
0.3838,0.0704,8,0.818852,8.0245,32,32.1963
0.3839,0.0712,8,0.819655,8.02437,32,32.1952
0.384,0.072,8,0.820457,8.02423,32,32.1941
0.3841,0.0728,8,0.82126,8.0241,32,32.1931
0.3842,0.0736,8,0.822062,8.02396,32,32.192
0.3843,0.0744,8,0.822865,8.02383,32,32.1909
0.3844,0.0752,8,0.823667,8.0237,32,32.1899
0.3845,0.076,8,0.824469,8.02357,32,32.1888
0.3846,0.0768,8,0.825272,8.02344,32,32.1878
0.3847,0.0776,8,0.826074,8.02331,32,32.1868
0.3848,0.0784,8,0.826876,8.02318,32,32.1857
0.3849,0.0792,8,0.827679,8.02305,32,32.1847
0.385,0.08,8,0.828481,8.02293,32,32.1837
0.3851,0.0808,8,0.829283,8.0228,32,32.1827
0.3852,0.0816,8,0.830085,8.02268,32,32.1817
0.3853,0.0824,8,0.830888,8.02255,32,32.1807
0.3854,0.0832,8,0.83169,8.02243,32,32.1797
0.3855,0.084,8,0.832492,8.02231,32,32.1787
0.3856,0.0848,8,0.833294,8.02218,32,32.1777
0.3857,0.0856,8,0.834097,8.02206,32,32.1767
0.3858,0.0864,8,0.834899,8.02194,32,32.1758
0.3859,0.0872,8,0.835701,8.02182,32,32.1748
0.386,0.088,8,0.836503,8.0217,32,32.1738
0.3861,0.0888,8,0.837305,8.02158,32,32.1729
0.3862,0.0896,8,0.838108,8.02146,32,32.1719
0.3863,0.0904,8,0.83891,8.02135,32,32.171
0.3864,0.0912,8,0.839712,8.02123,32,32.1701
0.3865,0.092,8,0.840514,8.02112,32,32.1691
0.3866,0.0928,8,0.841316,8.021,32,32.1682
0.3867,0.0936,8,0.842118,8.02089,32,32.1673
0.3868,0.0944,8,0.84292,8.02077,32,32.1664
0.3869,0.0952,8,0.843722,8.02066,32,32.1655
0.387,0.096,8,0.844524,8.02055,32,32.1646
0.3871,0.0968,8,0.845326,8.02044,32,32.1637
0.3872,0.0976,8,0.846128,8.02033,32,32.1628
0.3873,0.0984,8,0.84693,8.02022,32,32.1619
0.3874,0.0992,8,0.847732,8.02011,32,32.161
0.3875,0.1,8,0.848534,8.02,32,32.1602
0.3876,0.1008,8,0.849336,8.01989,32,32.1593
0.3877,0.1016,8,0.850138,8.01978,32,32.1584
0.3878,0.1024,8,0.85094,8.01967,32,32.1576
0.3879,0.1032,8,0.851742,8.01957,32,32.1567
0.388,0.104,8,0.852544,8.01946,32,32.1559
0.3881,0.1048,8,0.853346,8.01936,32,32.1551
0.3882,0.1056,8,0.854148,8.01925,32,32.1542
0.3883,0.1064,8,0.85495,8.01915,32,32.1534
0.3884,0.1072,8,0.855752,8.01905,32,32.1526
0.3885,0.108,8,0.856554,8.01894,32,32.1517
0.3886,0.1088,8,0.857356,8.01884,32,32.1509
0.3887,0.1096,8,0.858158,8.01874,32,32.1501
0.3888,0.1104,8,0.85896,8.01864,32,32.1493
0.3889,0.1112,8,0.859761,8.01854,32,32.1485
0.389,0.112,8,0.860563,8.01844,32,32.1477
0.3891,0.1128,8,0.861365,8.01834,32,32.1469
0.3892,0.1136,8,0.862167,8.01824,32,32.1461
0.3893,0.1144,8,0.862969,8.01815,32,32.1453
0.3894,0.1152,8,0.863771,8.01805,32,32.1446
0.3895,0.116,8,0.864572,8.01795,32,32.1438
0.3896,0.1168,8,0.865374,8.01786,32,32.143
0.3897,0.1176,8,0.866176,8.01776,32,32.1423
0.3898,0.1184,8,0.866978,8.01767,32,32.1415
0.3899,0.1192,8,0.867779,8.01757,32,32.1407
0.39,0.12,8,0.868581,8.01748,32,32.14
0.3901,0.1208,8,0.869383,8.01739,32,32.1393
0.3902,0.1216,8,0.870185,8.0173,32,32.1385
0.3903,0.1224,8,0.870986,8.0172,32,32.1378
0.3904,0.1232,8,0.871788,8.01711,32,32.137
0.3905,0.124,8,0.87259,8.01702,32,32.1363
0.3906,0.1248,8,0.873392,8.01693,32,32.1356
0.3907,0.1256,8,0.874193,8.01684,32,32.1349
0.3908,0.1264,8,0.874995,8.01675,32,32.1342
0.3909,0.1272,8,0.875797,8.01666,32,32.1335
0.391,0.128,8,0.876598,8.01658,32,32.1327
0.3911,0.1288,8,0.8774,8.01649,32,32.132
0.3912,0.1296,8,0.878202,8.0164,32,32.1313
0.3913,0.1304,8,0.879003,8.01632,32,32.1307
0.3914,0.1312,8,0.879805,8.01623,32,32.13
0.3915,0.132,8,0.880606,8.01614,32,32.1293
0.3916,0.1328,8,0.881408,8.01606,32,32.1286
0.3917,0.1336,8,0.88221,8.01597,32,32.1279
0.3918,0.1344,8,0.883011,8.01589,32,32.1272
0.3919,0.1352,8,0.883813,8.01581,32,32.1266
0.392,0.136,8,0.884614,8.01572,32,32.1259
0.3921,0.1368,8,0.885416,8.01564,32,32.1253
0.3922,0.1376,8,0.886218,8.01556,32,32.1246
0.3923,0.1384,8,0.887019,8.01548,32,32.1239
0.3924,0.1392,8,0.887821,8.0154,32,32.1233
0.3925,0.14,8,0.888622,8.01532,32,32.1226
0.3926,0.1408,8,0.889424,8.01524,32,32.122
0.3927,0.1416,8,0.890225,8.01516,32,32.1214
0.3928,0.1424,8,0.891027,8.01508,32,32.1207
0.3929,0.1432,8,0.891828,8.015,32,32.1201
0.393,0.144,8,0.89263,8.01492,32,32.1195
0.3931,0.1448,8,0.893431,8.01484,32,32.1189
0.3932,0.1456,8,0.894233,8.01477,32,32.1182
0.3933,0.1464,8,0.895034,8.01469,32,32.1176
0.3934,0.1472,8,0.895836,8.01461,32,32.117
0.3935,0.148,8,0.896637,8.01454,32,32.1164
0.3936,0.1488,8,0.897439,8.01446,32,32.1158
0.3937,0.1496,8,0.89824,8.01439,32,32.1152
0.3938,0.1504,8,0.899041,8.01431,32,32.1146
0.3939,0.1512,8,0.899843,8.01424,32,32.114
0.394,0.152,8,0.900644,8.01416,32,32.1134
0.3941,0.1528,8,0.901446,8.01409,32,32.1128
0.3942,0.1536,8,0.902247,8.01402,32,32.1122
0.3943,0.1544,8,0.903048,8.01395,32,32.1117
0.3944,0.1552,8,0.90385,8.01387,32,32.1111
0.3945,0.156,8,0.904651,8.0138,32,32.1105
0.3946,0.1568,8,0.905453,8.01373,32,32.1099
0.3947,0.1576,8,0.906254,8.01366,32,32.1094
0.3948,0.1584,8,0.907055,8.01359,32,32.1088
0.3949,0.1592,8,0.907857,8.01352,32,32.1083
0.395,0.16,8,0.908658,8.01345,32,32.1077
0.3951,0.1608,8,0.909459,8.01338,32,32.1071
0.3952,0.1616,8,0.910261,8.01331,32,32.1066
0.3953,0.1624,8,0.911062,8.01325,32,32.1061
0.3954,0.1632,8,0.911863,8.01318,32,32.1055
0.3955,0.164,8,0.912665,8.01311,32,32.105
0.3956,0.1648,8,0.913466,8.01304,32,32.1044
0.3957,0.1656,8,0.914267,8.01298,32,32.1039
0.3958,0.1664,8,0.915069,8.01291,32,32.1034
0.3959,0.1672,8,0.91587,8.01284,32,32.1028
0.396,0.168,8,0.916671,8.01278,32,32.1023
0.3961,0.1688,8,0.917472,8.01271,32,32.1018
0.3962,0.1696,8,0.918274,8.01265,32,32.1013
0.3963,0.1704,8,0.919075,8.01258,32,32.1008
0.3964,0.1712,8,0.919876,8.01252,32,32.1002
0.3965,0.172,8,0.920677,8.01246,32,32.0997
0.3966,0.1728,8,0.921479,8.01239,32,32.0992
0.3967,0.1736,8,0.92228,8.01233,32,32.0987
0.3968,0.1744,8,0.923081,8.01227,32,32.0982
0.3969,0.1752,8,0.923882,8.01221,32,32.0977
0.397,0.176,8,0.924684,8.01214,32,32.0972
0.3971,0.1768,8,0.925485,8.01208,32,32.0967
0.3972,0.1776,8,0.926286,8.01202,32,32.0962
0.3973,0.1784,8,0.927087,8.01196,32,32.0958
0.3974,0.1792,8,0.927888,8.0119,32,32.0953
0.3975,0.18,8,0.92869,8.01184,32,32.0948
0.3976,0.1808,8,0.929491,8.01178,32,32.0943
0.3977,0.1816,8,0.930292,8.01172,32,32.0938
0.3978,0.1824,8,0.931093,8.01166,32,32.0934
0.3979,0.1832,8,0.931894,8.0116,32,32.0929
0.398,0.184,8,0.932695,8.01155,32,32.0924
0.3981,0.1848,8,0.933497,8.01149,32,32.092
0.3982,0.1856,8,0.934298,8.01143,32,32.0915
0.3983,0.1864,8,0.935099,8.01137,32,32.091
0.3984,0.1872,8,0.9359,8.01132,32,32.0906
0.3985,0.188,8,0.936701,8.01126,32,32.0901
0.3986,0.1888,8,0.937502,8.0112,32,32.0897
0.3987,0.1896,8,0.938303,8.01115,32,32.0892
0.3988,0.1904,8,0.939105,8.01109,32,32.0888
0.3989,0.1912,8,0.939906,8.01104,32,32.0883
0.399,0.192,8,0.940707,8.01098,32,32.0879
0.3991,0.1928,8,0.941508,8.01093,32,32.0875
0.3992,0.1936,8,0.942309,8.01087,32,32.087
0.3993,0.1944,8,0.94311,8.01082,32,32.0866
0.3994,0.1952,8,0.943911,8.01076,32,32.0862
0.3995,0.196,8,0.944712,8.01071,32,32.0857
0.3996,0.1968,8,0.945513,8.01066,32,32.0853
0.3997,0.1976,8,0.946314,8.0106,32,32.0849
0.3998,0.1984,8,0.947115,8.01055,32,32.0845
0.3999,0.1992,8,0.947916,8.0105,32,32.084
0.4,0.2,8,0.948717,8.01045,32,32.0836
0.4001,0.2008,8,0.949519,8.01039,32,32.0832
0.4002,0.2016,8,0.95032,8.01034,32,32.0828
0.4003,0.2024,8,0.951121,8.01029,32,32.0824
0.4004,0.2032,8,0.951922,8.01024,32,32.082
0.4005,0.204,8,0.952723,8.01019,32,32.0816
0.4006,0.2048,8,0.953524,8.01014,32,32.0812
0.4007,0.2056,8,0.954325,8.01009,32,32.0808
0.4008,0.2064,8,0.955126,8.01004,32,32.0804
0.4009,0.2072,8,0.955927,8.00999,32,32.08
0.401,0.208,8,0.956728,8.00994,32,32.0796
0.4011,0.2088,8,0.957529,8.00989,32,32.0792
0.4012,0.2096,8,0.95833,8.00984,32,32.0788
0.4013,0.2104,8,0.959131,8.0098,32,32.0784
0.4014,0.2112,8,0.959932,8.00975,32,32.078
0.4015,0.212,8,0.960733,8.0097,32,32.0776
0.4016,0.2128,8,0.961534,8.00965,32,32.0773
0.4017,0.2136,8,0.962334,8.00961,32,32.0769
0.4018,0.2144,8,0.963135,8.00956,32,32.0765
0.4019,0.2152,8,0.963936,8.00951,32,32.0761
0.402,0.216,8,0.964737,8.00946,32,32.0758
0.4021,0.2168,8,0.965538,8.00942,32,32.0754
0.4022,0.2176,8,0.966339,8.00937,32,32.075
0.4023,0.2184,8,0.96714,8.00933,32,32.0747
0.4024,0.2192,8,0.967941,8.00928,32,32.0743
0.4025,0.22,8,0.968742,8.00924,32,32.0739
0.4026,0.2208,8,0.969543,8.00919,32,32.0736
0.4027,0.2216,8,0.970344,8.00915,32,32.0732
0.4028,0.2224,8,0.971145,8.0091,32,32.0729
0.4029,0.2232,8,0.971946,8.00906,32,32.0725
0.403,0.224,8,0.972747,8.00901,32,32.0722
0.4031,0.2248,8,0.973547,8.00897,32,32.0718
0.4032,0.2256,8,0.974348,8.00893,32,32.0715
0.4033,0.2264,8,0.975149,8.00888,32,32.0711
0.4034,0.2272,8,0.97595,8.00884,32,32.0708
0.4035,0.228,8,0.976751,8.0088,32,32.0704
0.4036,0.2288,8,0.977552,8.00876,32,32.0701
0.4037,0.2296,8,0.978353,8.00871,32,32.0697
0.4038,0.2304,8,0.979154,8.00867,32,32.0694
0.4039,0.2312,8,0.979955,8.00863,32,32.0691
0.404,0.232,8,0.980755,8.00859,32,32.0687
0.4041,0.2328,8,0.981556,8.00855,32,32.0684
0.4042,0.2336,8,0.982357,8.00851,32,32.0681
0.4043,0.2344,8,0.983158,8.00846,32,32.0678
0.4044,0.2352,8,0.983959,8.00842,32,32.0674
0.4045,0.236,8,0.98476,8.00838,32,32.0671
0.4046,0.2368,8,0.98556,8.00834,32,32.0668
0.4047,0.2376,8,0.986361,8.0083,32,32.0665
0.4048,0.2384,8,0.987162,8.00826,32,32.0661
0.4049,0.2392,8,0.987963,8.00822,32,32.0658
0.405,0.24,8,0.988764,8.00818,32,32.0655
0.4051,0.2408,8,0.989565,8.00815,32,32.0652
0.4052,0.2416,8,0.990365,8.00811,32,32.0649
0.4053,0.2424,8,0.991166,8.00807,32,32.0646
0.4054,0.2432,8,0.991967,8.00803,32,32.0643
0.4055,0.244,8,0.992768,8.00799,32,32.064
0.4056,0.2448,8,0.993569,8.00795,32,32.0637
0.4057,0.2456,8,0.994369,8.00792,32,32.0634
0.4058,0.2464,8,0.99517,8.00788,32,32.0631
0.4059,0.2472,8,0.995971,8.00784,32,32.0628
0.406,0.248,8,0.996772,8.0078,32,32.0625
0.4061,0.2488,8,0.997573,8.00777,32,32.0622
0.4062,0.2496,8,0.998373,8.00773,32,32.0619
0.4063,0.2504,8,0.999174,8.00769,32,32.0616
0.4064,0.2512,8,0.999975,8.00766,32,32.0613
0.4065,0.252,8,1.00078,8.00762,32,32.061
0.4066,0.2528,8,1.00158,8.00758,32,32.0607
0.4067,0.2536,8,1.00238,8.00755,32,32.0604
0.4068,0.2544,8,1.00318,8.00751,32,32.0601
0.4069,0.2552,8,1.00398,8.00748,32,32.0598
0.407,0.256,8,1.00478,8.00744,32,32.0596
0.4071,0.2568,8,1.00558,8.00741,32,32.0593
0.4072,0.2576,8,1.00638,8.00737,32,32.059
0.4073,0.2584,8,1.00718,8.00734,32,32.0587
0.4074,0.2592,8,1.00798,8.0073,32,32.0584
0.4075,0.26,8,1.00878,8.00727,32,32.0582
0.4076,0.2608,8,1.00958,8.00723,32,32.0579
0.4077,0.2616,8,1.01038,8.0072,32,32.0576
0.4078,0.2624,8,1.01119,8.00717,32,32.0574
0.4079,0.2632,8,1.01199,8.00713,32,32.0571
0.408,0.264,8,1.01279,8.0071,32,32.0568
0.4081,0.2648,8,1.01359,8.00707,32,32.0566
0.4082,0.2656,8,1.01439,8.00703,32,32.0563
0.4083,0.2664,8,1.01519,8.007,32,32.056
0.4084,0.2672,8,1.01599,8.00697,32,32.0558
0.4085,0.268,8,1.01679,8.00693,32,32.0555
0.4086,0.2688,8,1.01759,8.0069,32,32.0552
0.4087,0.2696,8,1.01839,8.00687,32,32.055
0.4088,0.2704,8,1.01919,8.00684,32,32.0547
0.4089,0.2712,8,1.01999,8.00681,32,32.0545
0.409,0.272,8,1.02079,8.00677,32,32.0542
0.4091,0.2728,8,1.02159,8.00674,32,32.054
0.4092,0.2736,8,1.02239,8.00671,32,32.0537
0.4093,0.2744,8,1.0232,8.00668,32,32.0535
0.4094,0.2752,8,1.024,8.00665,32,32.0532
0.4095,0.276,8,1.0248,8.00662,32,32.053
0.4096,0.2768,8,1.0256,8.00659,32,32.0527
0.4097,0.2776,8,1.0264,8.00656,32,32.0525
0.4098,0.2784,8,1.0272,8.00653,32,32.0522
0.4099,0.2792,8,1.028,8.0065,32,32.052
0.41,0.28,8,1.0288,8.00647,32,32.0518
0.4101,0.2808,8,1.0296,8.00644,32,32.0515
0.4102,0.2816,8,1.0304,8.00641,32,32.0513
0.4103,0.2824,8,1.0312,8.00638,32,32.051
0.4104,0.2832,8,1.032,8.00635,32,32.0508
0.4105,0.284,8,1.0328,8.00632,32,32.0506
0.4106,0.2848,8,1.0336,8.00629,32,32.0503
0.4107,0.2856,8,1.0344,8.00626,32,32.0501
0.4108,0.2864,8,1.03521,8.00623,32,32.0499
0.4109,0.2872,8,1.03601,8.0062,32,32.0497
0.411,0.288,8,1.03681,8.00618,32,32.0494
0.4111,0.2888,8,1.03761,8.00615,32,32.0492
0.4112,0.2896,8,1.03841,8.00612,32,32.049
0.4113,0.2904,8,1.03921,8.00609,32,32.0487
0.4114,0.2912,8,1.04001,8.00606,32,32.0485
0.4115,0.292,8,1.04081,8.00604,32,32.0483
0.4116,0.2928,8,1.04161,8.00601,32,32.0481
0.4117,0.2936,8,1.04241,8.00598,32,32.0479
0.4118,0.2944,8,1.04321,8.00595,32,32.0476
0.4119,0.2952,8,1.04401,8.00593,32,32.0474
0.412,0.296,8,1.04481,8.0059,32,32.0472
0.4121,0.2968,8,1.04561,8.00587,32,32.047
0.4122,0.2976,8,1.04641,8.00585,32,32.0468
0.4123,0.2984,8,1.04721,8.00582,32,32.0466
0.4124,0.2992,8,1.04801,8.00579,32,32.0464
0.4125,0.3,8,1.04882,8.00577,32,32.0461
0.4126,0.3008,8,1.04962,8.00574,32,32.0459
0.4127,0.3016,8,1.05042,8.00571,32,32.0457
0.4128,0.3024,8,1.05122,8.00569,32,32.0455
0.4129,0.3032,8,1.05202,8.00566,32,32.0453
0.413,0.304,8,1.05282,8.00564,32,32.0451
0.4131,0.3048,8,1.05362,8.00561,32,32.0449
0.4132,0.3056,8,1.05442,8.00559,32,32.0447
0.4133,0.3064,8,1.05522,8.00556,32,32.0445
0.4134,0.3072,8,1.05602,8.00554,32,32.0443
0.4135,0.308,8,1.05682,8.00551,32,32.0441
0.4136,0.3088,8,1.05762,8.00549,32,32.0439
0.4137,0.3096,8,1.05842,8.00546,32,32.0437
0.4138,0.3104,8,1.05922,8.00544,32,32.0435
0.4139,0.3112,8,1.06002,8.00541,32,32.0433
0.414,0.312,8,1.06082,8.00539,32,32.0431
0.4141,0.3128,8,1.06162,8.00536,32,32.0429
0.4142,0.3136,8,1.06242,8.00534,32,32.0427
0.4143,0.3144,8,1.06323,8.00532,32,32.0425
0.4144,0.3152,8,1.06403,8.00529,32,32.0423
0.4145,0.316,8,1.06483,8.00527,32,32.0422
0.4146,0.3168,8,1.06563,8.00524,32,32.042
